strucpro_code,geo_code,crops,strucpro,geo,time,values
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2013,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2013,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2013,29.19
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2013,199.95
PR_HU_EU,EU,Artichokes,Harvested production in EU standard humidity (1000 t),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,725.93
PR_HU_EU,EU27_2020,Artichokes,Harvested production in EU standard humidity (1000 t),European Union - 27 countries (from 2020),2013,725.93
PR_HU_EU,EU28,Artichokes,Harvested production in EU standard humidity (1000 t),European Union - 28 countries (2013-2020),2013,725.93
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2013,0
PR_HU_EU,FR,Artichokes,Harvested production in EU standard humidity (1000 t),France,2013,35.6
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2013,0
PR_HU_EU,HU,Artichokes,Harvested production in EU standard humidity (1000 t),Hungary,2013,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2013,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2013,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2013,457.8
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2013,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2013,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2013,0
PR_HU_EU,ME,Artichokes,Harvested production in EU standard humidity (1000 t),Montenegro,2013,0
PR_HU_EU,MK,Artichokes,Harvested production in EU standard humidity (1000 t),North Macedonia,2013,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2013,1.31
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2013,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2013,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2013,0.01
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2013,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2013,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2013,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2013,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2013,0
PR_HU_EU,TR,Artichokes,Harvested production in EU standard humidity (1000 t),Turkey,2013,34
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2013,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2013,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2012,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2012,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2012,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2012,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2012,0.13
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2012,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2012,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2012,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2012,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2012,1.95
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2012,15.64
AR,EU,Artichokes,Area (cultivation/harvested/production) (1000 ha),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,60.91
AR,EU27_2020,Artichokes,Area (cultivation/harvested/production) (1000 ha),European Union - 27 countries (from 2020),2012,60.91
AR,EU28,Artichokes,Area (cultivation/harvested/production) (1000 ha),European Union - 28 countries (2013-2020),2012,60.91
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2012,0
AR,FR,Artichokes,Area (cultivation/harvested/production) (1000 ha),France,2012,7.6
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2012,0
AR,HU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Hungary,2012,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2012,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2012,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2012,35.59
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2012,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2012,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2012,0
AR,ME,Artichokes,Area (cultivation/harvested/production) (1000 ha),Montenegro,2012,0
AR,MK,Artichokes,Area (cultivation/harvested/production) (1000 ha),North Macedonia,2012,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2012,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2012,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2012,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2012,0
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2012,0
AR,RS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Serbia,2012,0
AR,SE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Sweden,2012,0
AR,SI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovenia,2012,0
AR,SK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovakia,2012,0
AR,TR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Turkey,2012,3
AR,UK,Artichokes,Area (cultivation/harvested/production) (1000 ha),United Kingdom,2012,0
AR,XK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Kosovo (under United Nations Security Council Resolution 1244/99),2012,0
PR_HU_EU,AT,Artichokes,Harvested production in EU standard humidity (1000 t),Austria,2012,0
PR_HU_EU,BA,Artichokes,Harvested production in EU standard humidity (1000 t),Bosnia and Herzegovina,2012,0
PR_HU_EU,BE,Artichokes,Harvested production in EU standard humidity (1000 t),Belgium,2012,0
PR_HU_EU,BG,Artichokes,Harvested production in EU standard humidity (1000 t),Bulgaria,2012,0
PR_HU_EU,CY,Artichokes,Harvested production in EU standard humidity (1000 t),Cyprus,2012,2.41
PR_HU_EU,CZ,Artichokes,Harvested production in EU standard humidity (1000 t),Czechia,2012,0
PR_HU_EU,DE,Artichokes,Harvested production in EU standard humidity (1000 t),Germany (until 1990 former territory of the FRG),2012,0
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2012,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2012,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2012,31.57
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2012,195.29
PR_HU_EU,EU,Artichokes,Harvested production in EU standard humidity (1000 t),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,636.73
PR_HU_EU,EU27_2020,Artichokes,Harvested production in EU standard humidity (1000 t),European Union - 27 countries (from 2020),2012,636.73
PR_HU_EU,EU28,Artichokes,Harvested production in EU standard humidity (1000 t),European Union - 28 countries (2013-2020),2012,636.73
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2012,0
PR_HU_EU,FR,Artichokes,Harvested production in EU standard humidity (1000 t),France,2012,40.98
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2012,0
PR_HU_EU,HU,Artichokes,Harvested production in EU standard humidity (1000 t),Hungary,2012,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2012,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2012,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2012,364.87
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2012,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2012,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2012,0
PR_HU_EU,ME,Artichokes,Harvested production in EU standard humidity (1000 t),Montenegro,2012,0
PR_HU_EU,MK,Artichokes,Harvested production in EU standard humidity (1000 t),North Macedonia,2012,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2012,1.6
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2012,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2012,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2012,0.02
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2012,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2012,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2012,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2012,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2012,0
PR_HU_EU,TR,Artichokes,Harvested production in EU standard humidity (1000 t),Turkey,2012,32
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2012,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2012,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2011,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2011,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2011,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2011,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2011,0.13
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2011,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2011,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2011,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2011,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2011,2.24
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2011,15.14
AR,EU,Artichokes,Area (cultivation/harvested/production) (1000 ha),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,75.63
AR,EU27_2020,Artichokes,Area (cultivation/harvested/production) (1000 ha),European Union - 27 countries (from 2020),2011,75.63
AR,EU28,Artichokes,Area (cultivation/harvested/production) (1000 ha),European Union - 28 countries (2013-2020),2011,75.63
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2011,0
AR,FR,Artichokes,Area (cultivation/harvested/production) (1000 ha),France,2011,8.5
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2011,0
AR,HU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Hungary,2011,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2011,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2011,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2011,49.58
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2011,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2011,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2011,0
AR,ME,Artichokes,Area (cultivation/harvested/production) (1000 ha),Montenegro,2011,0
AR,MK,Artichokes,Area (cultivation/harvested/production) (1000 ha),North Macedonia,2011,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2011,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2011,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2011,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2011,0.03
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2011,0
AR,RS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Serbia,2011,0
AR,SE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Sweden,2011,0
AR,SI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovenia,2011,0
AR,SK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovakia,2011,0
AR,TR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Turkey,2011,3
AR,UK,Artichokes,Area (cultivation/harvested/production) (1000 ha),United Kingdom,2011,0
AR,XK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Kosovo (under United Nations Security Council Resolution 1244/99),2011,0
PR_HU_EU,AT,Artichokes,Harvested production in EU standard humidity (1000 t),Austria,2011,0
PR_HU_EU,BA,Artichokes,Harvested production in EU standard humidity (1000 t),Bosnia and Herzegovina,2011,0
PR_HU_EU,BE,Artichokes,Harvested production in EU standard humidity (1000 t),Belgium,2011,0
PR_HU_EU,BG,Artichokes,Harvested production in EU standard humidity (1000 t),Bulgaria,2011,0
PR_HU_EU,CY,Artichokes,Harvested production in EU standard humidity (1000 t),Cyprus,2011,2.56
PR_HU_EU,CZ,Artichokes,Harvested production in EU standard humidity (1000 t),Czechia,2011,0
PR_HU_EU,DE,Artichokes,Harvested production in EU standard humidity (1000 t),Germany (until 1990 former territory of the FRG),2011,0
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2011,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2011,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2011,38.02
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2011,182.12
PR_HU_EU,EU,Artichokes,Harvested production in EU standard humidity (1000 t),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,747.63
PR_HU_EU,EU27_2020,Artichokes,Harvested production in EU standard humidity (1000 t),European Union - 27 countries (from 2020),2011,747.63
PR_HU_EU,EU28,Artichokes,Harvested production in EU standard humidity (1000 t),European Union - 28 countries (2013-2020),2011,747.63
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2011,0
PR_HU_EU,FR,Artichokes,Harvested production in EU standard humidity (1000 t),France,2011,48.88
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2011,0
PR_HU_EU,HU,Artichokes,Harvested production in EU standard humidity (1000 t),Hungary,2011,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2011,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2011,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2011,474.55
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2011,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2011,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2011,0
PR_HU_EU,ME,Artichokes,Harvested production in EU standard humidity (1000 t),Montenegro,2011,0
PR_HU_EU,MK,Artichokes,Harvested production in EU standard humidity (1000 t),North Macedonia,2011,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2011,1.49
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2011,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2011,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2011,0.02
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2011,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2011,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2011,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2011,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2011,0
PR_HU_EU,TR,Artichokes,Harvested production in EU standard humidity (1000 t),Turkey,2011,33
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2011,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2011,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2010,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2010,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2010,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2010,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2010,0.12
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2010,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2010,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2010,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2010,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2010,0.66
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2010,14.73
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2010,0
AR,FR,Artichokes,Area (cultivation/harvested/production) (1000 ha),France,2010,8.79
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2010,0
AR,HU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Hungary,2010,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2010,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2010,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2010,50.32
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2010,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2010,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2010,0
AR,ME,Artichokes,Area (cultivation/harvested/production) (1000 ha),Montenegro,2010,0
AR,MK,Artichokes,Area (cultivation/harvested/production) (1000 ha),North Macedonia,2010,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2010,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2010,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2010,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2010,0
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2010,0
AR,RS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Serbia,2010,0
AR,SE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Sweden,2010,0
AR,SI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovenia,2010,0
AR,SK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovakia,2010,0
AR,UK,Artichokes,Area (cultivation/harvested/production) (1000 ha),United Kingdom,2010,0
AR,XK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Kosovo (under United Nations Security Council Resolution 1244/99),2010,0
PR_HU_EU,AT,Artichokes,Harvested production in EU standard humidity (1000 t),Austria,2010,0
PR_HU_EU,BA,Artichokes,Harvested production in EU standard humidity (1000 t),Bosnia and Herzegovina,2010,0
PR_HU_EU,BE,Artichokes,Harvested production in EU standard humidity (1000 t),Belgium,2010,0
PR_HU_EU,BG,Artichokes,Harvested production in EU standard humidity (1000 t),Bulgaria,2010,0
PR_HU_EU,CY,Artichokes,Harvested production in EU standard humidity (1000 t),Cyprus,2010,2.42
PR_HU_EU,CZ,Artichokes,Harvested production in EU standard humidity (1000 t),Czechia,2010,0
PR_HU_EU,DE,Artichokes,Harvested production in EU standard humidity (1000 t),Germany (until 1990 former territory of the FRG),2010,0
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2010,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2010,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2010,7.06
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2010,166.66
PR_HU_EU,EU,Artichokes,Harvested production in EU standard humidity (1000 t),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,706.12
PR_HU_EU,EU27_2020,Artichokes,Harvested production in EU standard humidity (1000 t),European Union - 27 countries (from 2020),2010,706.12
PR_HU_EU,EU28,Artichokes,Harvested production in EU standard humidity (1000 t),European Union - 28 countries (2013-2020),2010,706.12
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2010,0
PR_HU_EU,FR,Artichokes,Harvested production in EU standard humidity (1000 t),France,2010,48.3
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2010,0
PR_HU_EU,HU,Artichokes,Harvested production in EU standard humidity (1000 t),Hungary,2010,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2010,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2010,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2010,480.11
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2010,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2010,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2010,0
PR_HU_EU,ME,Artichokes,Harvested production in EU standard humidity (1000 t),Montenegro,2010,0
PR_HU_EU,MK,Artichokes,Harvested production in EU standard humidity (1000 t),North Macedonia,2010,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2010,1.57
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2010,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2010,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2010,0
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2010,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2010,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2010,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2010,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2010,0
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2010,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2010,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2009,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2009,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2009,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2009,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2009,0.13
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2009,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2009,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2009,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2009,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2009,2.2
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2009,16.5
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2009,0
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2009,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2009,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2009,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2009,50.7
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2009,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2009,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2009,0
AR,ME,Artichokes,Area (cultivation/harvested/production) (1000 ha),Montenegro,2009,0
AR,MK,Artichokes,Area (cultivation/harvested/production) (1000 ha),North Macedonia,2009,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2009,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2009,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2009,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2009,0
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2009,0
AR,RS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Serbia,2009,0
AR,SE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Sweden,2009,0
AR,SI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovenia,2009,0
AR,SK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovakia,2009,0
AR,UK,Artichokes,Area (cultivation/harvested/production) (1000 ha),United Kingdom,2009,0
AR,XK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Kosovo (under United Nations Security Council Resolution 1244/99),2009,0
PR_HU_EU,AT,Artichokes,Harvested production in EU standard humidity (1000 t),Austria,2009,0
